Number_of_Stations: 5394
Stat_ID    Easting_x    Norting_Y   Altitude  Longitude    Latitude   Bl_ID   Start_Date     End_Date   State   data_avail  geoQualLev   Station_Name 
  04752   4441874.19   5582261.85     626.00   11.18280    50.37460      -9   1951-01-01   2008-06-30      XX       98.05%           9   Sonneberg-Neufang
  04754   4441485.95   5567038.23     332.00   11.17970    50.23770      -9   1931-01-01   2015-12-31      XX       97.65%           3   Sonnefeld-Gestungshausen
  04755   4627719.70   5395143.09     847.00   13.73470    48.68180      -9   1951-01-01   2015-12-31      XX       98.96%           3   Sonnen
  04756   4396463.72   5737860.17     776.00   10.50000    51.76670      -9   1941-01-01   1988-06-30      XX       92.46%          10   Sonnenberg
  04757   4291923.50   5366888.13     783.00    9.18910    48.40640      -9   1931-01-01   2015-12-31      XX       97.65%           3   Sonnenbuehl-Genkingen
  04758   4614099.07   5728806.47     103.00   13.65000    51.68330      -9   1969-01-01   1991-12-31      XX      100.00%           9   Sonnewalde
  04759   4377338.26   5319460.05     624.00   10.35600    48.00240      -9   1961-01-01   2015-12-31      XX       93.78%           3   Sontheim
  04761   4355154.83   5660957.49     242.00    9.93330    51.06670      -9   1931-01-01   1990-12-31      XX       96.67%          10   Sontra_(A)
  04762   4359807.03   5654584.84     335.00   10.00210    51.01060      -9   1931-01-01   2002-12-31      XX       96.53%           9   Sontra-Blankenbach
  04763   4354666.50   5660303.37     265.00    9.92660    51.06070      -9   1961-01-01   2015-12-31      XX       90.29%           3   Sontra
  04765   4359421.50   5684592.51     199.00    9.98490    51.28010      -9   1941-01-01   2015-12-31      XX       91.79%           3   Sooden-Allendorf,_Bad
  04766   4219194.67   5700023.25     294.00    7.96670    51.36670      -9   1951-01-01   1970-11-30      XX      100.00%           5   Sorpetalsperre
  04767   4545772.90   5595032.32     650.00   12.64510    50.49050      -9   1969-01-01   2005-12-31      XX       97.08%           9   Sosa_Talsperre
  04768   4352480.92   5615475.10     380.00    9.91350    50.65740      -9   1969-01-01   2006-12-31      XX      100.00%           9   Spahl
  04769   4259192.25   5330656.10     710.00    8.76820    48.06940      -9   1931-01-01   2003-12-31      XX       99.20%           9   Balgheim
  04770   4118968.42   5552387.58     320.00    6.68490    49.98700      -9   1951-01-01   2015-10-31      XX       99.87%           1   Spangdahlem
  04772   4342479.55   5666895.04     315.00    9.75000    51.11670      -9   1931-01-01   2004-12-31      XX       97.30%           9   Spangenberg-Bischofferod
  04773   4273592.09   5472667.10     185.00    8.88330    49.35000      -9   1941-01-01   2003-12-31      XX       96.83%           9   Spechbach
  04774   4446844.15   5595435.34     680.00   11.25080    50.49350      -9   1969-01-01   2002-12-31      XX       99.51%           9   Spechtsbrunn
  04775   4487118.31   5516472.78     424.00   11.82110    49.78580      -9   1951-01-01   1965-12-30      XX      100.00%           5   Speinshart
  04776   4240104.25   5475267.32      99.00    8.42150    49.36000      -9   1931-01-01   2006-08-31      XX       97.36%           9   Speyer
  04777   4596106.31   5423086.12     808.00   13.31200    48.93870      -9   1994-01-01   2015-12-31      XX       98.47%           1   Spiegelau-Althuette
  04778   4596492.97   5420645.86     823.00   13.31670    48.91670      -9   1941-01-01   1993-12-31      XX       96.23%           9   Spiegelau-Klingenbrunn
  04779   4145535.64   5475585.87     354.00    7.12340    49.31530      -9   1989-11-01   2004-12-31      XX      100.00%           9   Spiesen-Elversberg
  04780   4147981.94   5473687.16     240.00    7.15860    49.29970      -9   1941-01-01   1989-10-31      XX       97.95%          10   Spiesermuehle
  04781   4659353.14   5672873.98     215.00   14.27880    51.16990      -9   1969-01-01   2006-12-31      XX       98.72%           9   Spittwitz
  04782   4507571.64   5718701.00      87.00   12.10930    51.60400      -9   1969-01-01   1991-12-31      XX      100.00%           9   Spoeren-Prussendorf
  04783   4237956.51   5916473.99      15.00    8.06670    53.31670      -9   1951-01-01   1984-12-31      XX      100.00%          10   Spohle
  04784   4519442.45   5653388.62     208.00   12.27710    51.01660      -9   1969-01-01   2001-12-31      XX      100.00%           9   Spora-Nissma
  04785   4336614.21   5418356.48     538.00    9.77200    48.88210      -9   1951-01-01   2003-07-31      XX      100.00%           9   Spraitbach
  04786   4395629.11   5849466.13     110.00   10.45340    52.76930      -9   1951-01-01   2005-11-30      XX      100.00%           9   Sprakensehl-Hagen
  04788   4664398.32   5718547.58      99.00   14.37200    51.57870      -9   1951-01-01   2005-12-31      XX      100.00%           9   Spremberg_(Klaeranlage)
  04789   4665522.41   5727647.61      90.00   14.39250    51.66010      -9   1972-01-01   2005-12-31      XX      100.00%           9   Spremberg_(Talsperre)
  04790   4333691.29   5788394.02      98.00    9.56680    52.20540      -9   1931-01-01   2015-12-31      XX       97.65%           3   Springe
  04791   4365434.82   5601682.42     270.00   10.10160    50.53660      -9   1991-05-01   1998-03-31      XX      100.00%           9   Springen
  04792   4171398.00   5699152.80     270.00    7.28330    51.33330      -9   1931-01-01   2000-06-30      XX       97.12%           9   Sprockhoevel-Hasslinghausen
  04793   4529546.26   5715043.53      88.00   12.42620    51.57040      -9   1969-01-01   2002-12-31      XX       98.54%           9   Sausedlitz
  04794   4353352.17   5909655.43      47.00    9.80000    53.30000      -9   1979-07-01   1981-02-28      XX      100.00%          10   Sproetze
  04797   4590006.63   5638247.11     425.00   13.27890    50.87380      -9   1969-01-01   2006-12-31      XX      100.00%           9   Sankt_Michaelis
  04798   4400332.16   5592438.43     475.00   10.59620    50.46050      -9   1969-01-01   2015-12-31      XX      100.00%           3   Sankt_Bernhard
  04799   4576893.80   5822689.07      34.00   13.13330    52.53330      -9   1969-01-01   1991-03-31      XX       98.51%           9   Staaken/Brandbg.
  04800   4333284.91   5942429.23      18.00    9.48190    53.58830      -9   1951-01-01   2015-12-31      XX       84.87%           3   Stade
  04802   4336330.44   5946911.65       5.00    9.52550    53.62950      -9   1951-01-01   2006-12-31      XX      100.00%           9   Stadersand
  04803   4260715.79   5934741.82       1.00    8.39370    53.49130      -9   1951-01-01   2015-12-31      XX       88.58%           3   Butjadingen-Inte
  04804   4281481.07   5845540.45      45.00    8.76670    52.70000      -9   1931-01-01   1970-12-30      XX       95.00%           5   Stadt
  04805   4309175.50   5803525.09      68.00    9.20000    52.33330      -9   1931-01-01   1960-12-30      XX      100.00%           5   Stadthagen
  04806   4435690.22   5627786.69     370.00   11.08800    50.78320      -9   1951-01-01   2002-12-31      XX       99.85%           9   Stadtilm
  04807   4386008.42   5559070.68     318.00   10.40460    50.15800      -9   1941-01-01   2001-03-31      XX       95.99%           9   Stadtlauringen-Fuchsstadt
  04808   4380160.48   5567288.13     331.00   10.32020    50.23070      -9   1941-01-01   2015-12-31      XX       97.56%           3   Muennerstadt-Seubrigshausen
  04809   4367786.36   5629289.08     275.00   10.12490    50.78520      -9   1951-01-01   2002-01-31      XX       99.52%           9   Stadtlengsfeld
  04810   4154744.74   5774369.89      60.00    6.97100    51.99700      -9   1931-01-01   2015-12-31      XX       97.06%           3   Stadtlohn
  04811   4311990.18   5518249.38     133.00    9.38950    49.77250      -9   1941-01-01   2015-12-31      XX       98.34%           3   Dorfprozelten
  04812   4480023.91   5635036.77     245.00   11.71630    50.85160      -9   1951-01-01   2015-12-31      XX       91.28%           1   Stadtroda
  04813   4432328.18   5553743.08     360.00   11.05370    50.11720      -9   1931-01-01   1992-12-31      XX       98.39%           9   Staffelstein-Vierzehnheiligen
  04814   4583003.95   5806874.55      40.00   13.21940    52.39030      -9   1976-01-01   1994-12-31      XX       99.55%           9   Stahnsdorf
  04815   4499208.99   5619236.98     350.00   11.98880    50.70990      -9   1969-01-01   2003-03-31      XX       99.04%           9   Staitz_(Talsperre_Weida)
  04817   4477665.65   5556541.86     530.00   11.68750    50.14580      -9   1971-01-01   2000-12-31      XX       99.99%           9   Stammbach
  04818   4481442.08   5557339.29     598.00   11.74030    50.15310      -9   1941-01-01   2015-12-31      XX      100.00%           3   Stammbach-Querenbach
  04819   4460696.93   5414677.85     478.00   11.46420    48.86930      -9   1951-01-01   2005-12-31      XX      100.00%           9   Stammham-Appertshofen
  04820   4531983.97   5605831.14     450.00   12.45170    50.58850      -9   1946-01-01   2006-12-31      XX       99.31%           9   Kirchberg-Stangengruen
  04821   4456021.94   5727274.89     217.00   11.36410    51.67940      -9   1946-01-01   2015-12-31      XX       88.79%           3   Arnstein-Ulzigerode
  04822   4408383.61   5752741.13     225.00   10.66870    51.90250      -9   1969-01-01   2015-12-31      XX      100.00%           3   Stapelburg
  04823   4520267.59   5652312.79     260.00   12.28880    51.00690      -9   1977-01-01   2001-11-30      XX       99.00%           9   Starkenberg
  04824   4451812.82   5318075.93     585.00   11.35420    47.99990      -9   1931-01-01   2015-12-31      XX      100.00%           3   Starnberg
  04825   4469100.25   5747492.86      67.00   11.55140    51.86200      -9   1969-01-01   2009-08-31      XX       99.80%           9   Stassfurt
  04828   4189852.23   5524387.53     141.00    7.69280    49.77700      -9   1931-01-01   1999-12-31      XX       97.10%           9   Staudernheim
  04829   4272632.37   5619370.79     225.00    8.78330    50.66670      -9   1931-01-01   2015-12-31      XX       98.73%           1   Staufenberg-Treis
  04830   4558970.47   5952359.02      50.00   12.89300    53.70070      -9   1951-01-01   2010-12-31      XX      100.00%           9   Stavenhagen,_Reuterstadt
  04831   4601621.88   5730064.51      92.00   13.47000    51.69700      -9   1969-01-01   2003-12-31      XX       99.30%           9   Stechau
  04832   4436914.31   5733608.03     160.00   11.08670    51.73450      -9   1969-01-01   1999-11-30      XX       99.19%           9   Stecklenberg
  04833   4326521.60   5915525.74      28.00    9.39470    53.34460      -9   1931-01-01   2001-03-31      XX       97.15%           9   Steddorf
  04834   4112874.24   5586508.48     490.00    6.56570    50.28850      -9   1941-01-01   2001-11-30      XX       96.72%           9   Steffeln
  04835   4251233.94   5640772.22     338.00    8.46670    50.85000      -9   1941-01-01   2004-12-31      XX       96.88%           9   Steffenberg-Quotshausen
  04836   4493517.63   5783826.87      65.00   11.90520    52.18940      -9   1969-01-01   1998-06-30      XX       99.71%           9   Stegelitz
  04837   4197499.92   5324385.30     363.00    7.94660    47.98690      -9   1985-12-01   1990-09-30      XX      100.00%          10   Stegen
  04838   4323640.41   5838850.20      40.00    9.39330    52.65530      -9   1941-01-01   2003-12-31      XX       96.83%           9   Steimbke
  04840   4317885.96   5577596.15     200.00    9.44310    50.30740      -9   1941-01-01   2004-06-30      XX       90.43%           9   Steinau
  04841   4293535.54   5955851.31       1.00    8.87350    53.69460      -9   1931-01-01   2015-12-31      XX       97.65%           3   Steinau,_Kr._Cuxhaven
  04842   4320154.62   5589575.92     388.00    9.46920    50.41570      -9   1931-01-01   2004-12-31      XX       97.30%           9   Steinau-Hintersteinau
  04843   4325490.02   5572297.36     245.00    9.55220    50.26210      -9   1931-01-01   2003-01-31      XX       97.23%           9   Steinau-Marjoss
  04844   4316795.28   5584603.33     385.00    9.42440    50.37000      -9   1941-01-01   2015-12-31      XX       94.12%           1   Steinau-Ulmbach
  04845   4613578.20   5674952.97     179.00   13.62520    51.19950      -9   1969-01-01   2002-12-31      XX       99.51%           9   Steinbach
  04846   4455629.58   5589670.07     616.00   11.37530    50.44240      -9   1931-01-01   2005-12-31      XX       98.67%           9   Steinbach_am_Wald
  04848   4482365.09   5831363.45      46.00   11.73960    52.61640      -9   1969-01-01   2005-07-31      XX      100.00%           9   Steinfeld-Schoenfeld
  04849   4181038.81   5786033.59      64.00    7.34170    52.11720      -9   1941-01-01   2015-12-31      XX       97.34%           3   Steinfurt-Burgsteinfurt
  04850   4415634.93   5286401.43     782.00   10.87560    47.71130      -9   1891-01-01   2015-12-31      XX       91.20%           3   Steingaden-Lauterbach
  04851   4564518.25   6011013.32      21.00   12.98940    54.22700      -9   1969-01-01   2001-04-30      XX       97.44%           9   Steinhagen
  04852   4249114.43   5769448.94      81.00    8.34560    52.00350      -9   1941-01-01   2015-12-31      XX       99.78%           1   Steinhagen-Brockhagen
  04853   4346694.62   5322086.63     663.00    9.94460    48.01940      -9   1951-01-01   1993-12-31      XX      100.00%           9   Steinhausen-Englisweiler
  04854   4434979.53   5593110.00     788.00   11.08400    50.47140      -9   1969-01-01   2015-12-31      XX       90.77%           3   Neuhaus-Steinheid
